state,date,cases,deaths,cases_weekly_change,deaths_weekly_change,state,date,total_vaccinations,total_vaccinations_per_hundred,people_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_weekly_change,total_vaccinations_per_hundred_weekly_change,people_vaccinated_weekly_change,people_vaccinated_per_hundred_weekly_change,people_fully_vaccinated_weekly_change,people_fully_vaccinated_per_hundred_weekly_change
Indiana,2/13/2021,650842,12149,0.015143514,0.03378153,Indiana,2/13/2021,1018783,15.13,749756,,267774,3.98,0.3587922,0.358168771,0.26377714,,0.71558726,0.71551725
Indiana,2/20/2021,657848,12336,0.01076448,0.015392184,Indiana,2/20/2021,1234416,18.34,859278,,372868,5.54,0.2116574,0.212161279,0.1460768,,0.39247274,0.391959789
Indiana,4/17/2021,710409,13216,0.01366806,0.00593698,Indiana,4/17/2021,3634597,53.99,2209680,,1509814,22.43,0.10099733,0.100938044,0.093595624,,0.112829804,0.11315138
Indiana,5/8/2021,732135,13405,0.009987712,0.005023241,Indiana,5/8/2021,4463699,66.3,2538086,,2005243,29.79,0.0623132,0.062329804,0.036554217,,0.091073155,0.091208825
Indiana,5/22/2021,742961,13553,0.006634951,0.006087184,Indiana,5/22/2021,4924441,73.15,2727465,,2282947,33.91,0.047008276,0.04709421,0.038710237,,0.05645287,0.056386288
Indiana,5/29/2021,746674,13615,0.004997611,0.004574657,Indiana,5/29/2021,5080847,75.47,2800999,,2371349,35.22,0.03176117,0.031715669,0.026960611,,0.038722754,0.038631708
Indiana,6/19/2021,754583,13795,0.002852082,0.003637672,Indiana,6/19/2021,5460841,81.12,2943308,,2614390,38.83,0.03064549,0.030749717,0.017941952,,0.04540181,0.045222122
Indiana,6/26/2021,756046,13822,0.00193882,0.001957178,Indiana,6/26/2021,5540588,82.3,2979554,,2658789,39.49,0.014603376,0.014546389,0.012314677,,0.016982555,0.01699721
Indiana,7/3/2021,758078,13863,0.002687693,0.002966285,Indiana,7/3/2021,5836299,86.69,3056686,,2865540,42.56,0.053371787,0.053341463,0.025887132,,0.07776129,0.077741235
Indiana,8/7/2021,784685,14054,0.012938499,0.003498793,Indiana,8/7/2021,6143041,91.25,3226107,,3002791,44.6,0.011563659,0.011528655,0.014286041,,0.008517027,0.008365328
Indiana,8/14/2021,800096,14128,0.01963973,0.005265355,Indiana,8/14/2021,6213287,92.29,3269213,,3030350,45.01,0.011435032,0.01139727,0.013361573,,0.009177804,0.009192787
Indiana,8/21/2021,820507,14228,0.025510669,0.007078171,Indiana,8/21/2021,6293436,93.48,3311016,,3064431,45.52,0.012899637,0.012894174,0.012786865,,0.011246562,0.011330826
Indiana,9/25/2021,951308,15377,0.022927284,0.01949215,Indiana,9/25/2021,6681690,99.25,3497564,,3241294,48.15,0.012045264,0.012032222,0.009383082,,0.012938619,0.013044425
Indiana,10/2/2021,969375,15686,0.018991709,0.02009499,Indiana,10/2/2021,6779818,100.71,3522900,,3263095,48.47,0.014686108,0.014710318,0.007243872,,0.006726027,0.006645924
Indiana,10/16/2021,999870,16245,0.014119387,0.016456008,Indiana,10/16/2021,6992679,103.87,3571296,,3314599,49.23,0.012114406,0.012082264,0.004811525,,0.00544703,0.005309364
Indiana,10/30/2021,1022202,16683,0.010857105,0.012932658,Indiana,10/30/2021,7210543,107.1,3614990,,3353683,49.82,0.019298077,0.019223434,0.005823731,,0.005347014,0.005449035
Iowa,2/6/2021,324306,5108,0.016282797,0.098258495,Iowa,2/6/2021,308527,9.78,224437,,80640,2.56,0.29701865,0.297082193,0.2295425,,0.54116654,0.54216864
Iowa,2/13/2021,329039,5236,0.014594197,0.025058746,Iowa,2/13/2021,432473,13.71,317851,,109660,3.48,0.4017347,0.401840495,0.41621482,,0.35987103,0.359375007
Iowa,2/20/2021,332225,5336,0.009682775,0.01909852,Iowa,2/20/2021,577374,18.3,430429,,141104,4.47,0.33505213,0.334792067,0.35418487,,0.28674078,0.284482698
Iowa,4/3/2021,353207,5822,0.010450482,0.018188119,Iowa,4/3/2021,1687691,53.49,1055869,,672306,21.31,0.16777205,0.167649022,0.14588892,,0.19537425,0.195176639
Iowa,4/10/2021,356509,5857,0.009348631,0.006011725,Iowa,4/10/2021,1854009,58.76,1157297,,755255,23.94,0.0985477,0.098523057,0.09606111,,0.12337983,0.123416262
Iowa,4/17/2021,359765,5882,0.009132981,0.004268408,Iowa,4/17/2021,2070119,65.61,1274949,,875533,27.75,0.11656368,0.116575912,0.10166097,,0.15925479,0.15914787
Iowa,4/24/2021,362732,5927,0.008247018,0.007650495,Iowa,4/24/2021,2242261,71.07,1344446,,977098,30.97,0.08315563,0.083219017,0.05450964,,0.11600363,0.116036011
Iowa,5/1/2021,365228,5952,0.006881118,0.004217982,Iowa,5/1/2021,2408958,76.35,1397910,,1089362,34.53,0.074343204,0.074292929,0.03976655,,0.114895344,0.114949912
Iowa,5/29/2021,371331,6055,0.002196908,0.003314018,Iowa,5/29/2021,2830985,89.73,1547479,,1373422,43.53,0.027324557,0.027364362,0.023429036,,0.032294154,0.032250386
Iowa,6/5/2021,371956,6068,0.001683116,0.002146959,Iowa,6/5/2021,2875472,91.14,1566779,,1400212,44.38,0.015714288,0.015713801,0.012471914,,0.019505978,0.019526788
