"state","date","total_vaccinations","total_vaccinations_per_hundred","people_vaccinated","people_vaccinated_per_hundred","people_fully_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_weekly_change","total_vaccinations_per_hundred_weekly_change","people_vaccinated_weekly_change","people_vaccinated_per_hundred_weekly_change","people_fully_vaccinated_weekly_change","people_fully_vaccinated_per_hundred_weekly_change"
"Idaho","2021-02-20","313466","17.54","216285",,"85566","4.79","0.41465354","0.4145162028651084","0.31921315",,"0.83949614","0.8423076776357796"
"Idaho","2021-02-21","326336","18.26","222381",,"92265","5.16","0.3468541","0.3466076864957106","0.27442622",,"0.6292889","0.6277602042309494"
"Idaho","2021-02-22","336243","18.82","230560",,"98837","5.53",,,,,,
"Idaho","2021-02-23","340444","19.05","232592",,"100979","5.65","0.29139495","0.2915253720041049","0.2394793",,"0.56104004","0.5607735070075777"
"Idaho","2021-02-24","346534","19.39","234983",,"104666","5.86","0.28265643","0.2824073670402407","0.22987187",,"0.5436325","0.546174177708286"
"Idaho","2021-02-25","356987","19.98","239100",,"110960","6.21","0.2819401","0.28241332106780015","0.2224176",,"0.5538875","0.5525000095367432"
"Idaho","2021-02-26","367113","20.54","243714",,"116397","6.51","0.20504391","0.20469213580805534","0.15163147",,"0.4282366","0.4276316291407536"
"Idaho","2021-02-27","378401","21.17","249980",,"121491","6.8","0.20715165","0.20695553456635962","0.15578985",,"0.4198513","0.4196242569383848"
"Idaho","2021-02-28","392370","21.96","256810",,"128072","7.17","0.20234978","0.20262864646619128","0.15481985",,"0.3880887","0.3895348985065785"
"Idaho","2021-03-01","404250","22.62","263438",,"133284","7.46","0.20225549","0.20191290325363442","0.14260066",,"0.34852338","0.3490054318529787"
"Idaho","2021-03-02","409641","22.92","266252",,"135920","7.61","0.20325518","0.20314961030414413","0.14471698",,"0.3460225","0.3469026784981246"
"Idaho","2021-03-03","418956","23.44","270724",,"140583","7.87","0.20898962","0.20887057937378106","0.15210032",,"0.34315825","0.3430033934401162"
"Idaho","2021-03-04","428196","23.96","275118",,"145396","8.14","0.19947231","0.19919915337700989","0.15063989",,"0.31034613","0.3107891052049523"
"Idaho","2021-03-05","442491","24.76","282541",,"152239","8.52","0.20532644","0.20545278621625296","0.1593138",,"0.30792892","0.3087558306856639"
"Idaho","2021-03-06","457434","25.6","289977",,"159634","8.93","0.2088604","0.2092584025257309","0.1600008",,"0.31395745","0.3132353389964384"
"Idaho","2021-03-07","471043","26.36","296541",,"166775","9.33","0.20050716","0.20036432651874136","0.1547097",,"0.30219722","0.3012552194848055"
"Idaho","2021-03-08","482273","26.99","300640",,"174479","9.76","0.19300675","0.19319185548709816","0.14121723",,"0.3090769","0.3083110226383159"
"Idaho","2021-03-09","489220","27.38","304032",,"178260","9.98","0.19426525","0.1945898412201832","0.14189565",,"0.31150675","0.3114322657340771"
"Idaho","2021-03-10","497534","27.84","309022",,"182275","10.2","0.18755674","0.187713317089927","0.14146507",,"0.29656506","0.296060966869776"
"Idaho","2021-03-11","507965","28.42","315010",,"187365","10.48","0.18629086","0.18614357580525653","0.14499962",,"0.28865302","0.2874692312329641"
"Idaho","2021-03-12","522505","29.24","324180",,"193479","10.83","0.1808263","0.18093698590945717","0.14737332",,"0.27088988","0.27112675160869193"
"Idaho","2021-03-13","536191","30.0","332271",,"199911","11.19","0.17217124","0.171875","0.14585292",,"0.25230837","0.2530794602892834"
"Idaho","2021-03-14","550174","30.79","340495",,"206561","11.56","0.16799104","0.16805769785763824","0.14822233",,"0.23856091","0.23901397852269013"
"Idaho","2021-03-15","559659","31.32","345005",,"212093","11.87","0.16046095","0.16042977750367626","0.14756846",,"0.21557891","0.21618851286466012"
"Idaho","2021-03-16","566079","31.68","348653",,"215214","12.04","0.1571052","0.15704895197866264","0.14676416",,"0.20730388","0.2064128218289607"
"Idaho","2021-03-17","566777","31.72","349038",,"215734","12.07","0.13917243","0.13936779142796318","0.1294924",,"0.18356335","0.18333330341413911"
"Idaho","2021-03-18","586497","32.82","359793",,"224667","12.57","0.15460122","0.1548205381711547","0.14216375",,"0.19908738","0.19942745179620402"
"Idaho","2021-03-19","603043","33.74","369859",,"231173","12.94","0.1541382","0.1538988262129548","0.14090633",,"0.19482219","0.1948291394629087"
"Idaho","2021-03-20","622341","34.82","382524",,"239114","13.38","0.1606704","0.16066665649414058","0.15124106",,"0.19610226","0.1957104659911455"
"Idaho","2021-03-21","639606","35.79","394331",,"245010","13.71","0.16255224","0.16239041622368777","0.15811098",,"0.18613875","0.1859861624694612"
"Idaho","2021-03-22","650437","36.4","400267",,"250274","14.0","0.16220236","0.1621967281570531","0.16017735",,"0.1800201","0.17944397641112064"
"Idaho","2021-03-23","656932","36.76","403821",,"253930","14.21","0.16049528","0.16035348237162883","0.15823185",,"0.1798954","0.18023256130788812"
"Idaho","2021-03-24","666389","37.29","409788",,"257701","14.42","0.17575169","0.17559902003554062","0.17404985",,"0.1945312","0.1946976036697552"
"Idaho","2021-03-25","678747","37.98","418189",,"262073","14.66","0.15728986","0.15722119263364798","0.1623044",,"0.16649532","0.16626888205346924"
"Idaho","2021-03-26","694887","38.88","428376",,"267877","14.99","0.15230095","0.15234146615634958","0.15821433",,"0.15877283","0.15842347535689072"
"Idaho","2021-03-27","710876","39.78","439001",,"274190","15.34","0.14226127","0.14244683455763574","0.14764297",,"0.14669156","0.1464873058735343"
"Idaho","2021-03-28","728042","40.74","448334",,"282222","15.79","0.13826632","0.13830683650368258","0.13694835",,"0.15187955","0.15171407453340824"
"Idaho","2021-03-29","736941","41.24","452828",,"286879","16.05","0.1329937","0.13296707907875827","0.13131487",,"0.14625967","0.14642851693289627"
"Idaho","2021-03-30","740943","41.46","454535",,"289287","16.19","0.12788391","0.127856340709267","0.12558532",,"0.13923919","0.1393385316015212"
"Idaho","2021-03-31","752364","42.1","460710",,"294187","16.46","0.12901628","0.12898896417594785","0.12426424",,"0.14158273","0.14147011681502475"
"Idaho","2021-04-01","766703","42.9","469042",,"300140","16.8","0.12958586","0.12954190431487378","0.12160289",,"0.14525342","0.1459753913411015"
"Idaho","2021-04-02","782576","43.79","477729",,"307549","17.21","0.12619174","0.1262860317779666","0.11520958",,"0.14809787","0.14809867141245214"
"Idaho","2021-04-03","799887","44.76","487864",,"315017","17.63","0.12521315","0.12518849475950744","0.111305",,"0.14890039","0.14928286576053473"
"Idaho","2021-04-04","817221","45.73","499344",,"322082","18.02","0.1224916","0.12248403392823581","0.1137768",,"0.1412363","0.1412286547032091"
"Idaho","2021-04-05","826653","46.26","504809",,"326938","18.29","0.12173569","0.1217264384464889","0.11479199",,"0.13963723","0.13956391997055095"
"Idaho","2021-04-06","828816","46.38","505495",,"328309","18.37","0.118596196","0.11866862199988493","0.11211455",,"0.13489032","0.13465107098415063"
"Idaho","2021-04-07","842030","47.12","511775",,"335812","18.79","0.11917901","0.11923987961721538","0.110839844",,"0.14149165","0.14155534116205004"
"Idaho","2021-04-08","855028","47.85","517824",,"343296","19.21","0.115201116","0.11538457981634265","0.10400343",,"0.14378619","0.14345232645670558"
"Idaho","2021-04-09","873222","48.86","528480",,"352163","19.71","0.1158303","0.11577987235331277","0.106233835",,"0.14506304","0.14526432797633082"
"Idaho","2021-04-10","889862","49.79","537311",,"362093","20.26","0.11248469","0.11237714288488254","0.10135412",,"0.14943957","0.14917755126953125"
"Idaho","2021-04-11","909981","50.92","548331",,"373212","20.88","0.113506675","0.11349219700295898","0.09810269",,"0.15874839","0.15871249504809115"
"Idaho","2021-04-14","917256","51.33","552313",,"378008","21.15","0.0893389","0.0893463886047261","0.07921064",,"0.12565362","0.125598702423112"
"Idaho","2021-04-15","929172","51.99","556985",,"385531","21.57","0.08671534","0.08652041125322452","0.075626135",,"0.12302792","0.1228526650090691"
"Idaho","2021-04-16","944361","52.84","563126",,"394528","22.08","0.08146727","0.08145722784666165","0.06555784",,"0.12029946","0.12024352733161114"
"Idaho","2021-04-17","959118","53.67","567527",,"404583","22.64","0.07782781","0.07792725786192634","0.05623555",,"0.11734557","0.11747282278620119"
"Idaho","2021-04-18","974591","54.54","572799",,"414466","23.19","0.07100153","0.07109192685638921","0.04462266",,"0.11053777","0.11063220948551811"
"Idaho","2021-04-19","981273","54.91","575492",,"418474","23.42",,,,,,
"Idaho","2021-04-20","984868","55.11","576960",,"420663","23.54",,,,,,
"Idaho","2021-04-21","994195","55.63","580512",,"426149","23.85","0.08387947","0.08377169429408204","0.051056147",,"0.1273545","0.12765959250447878"
"Idaho","2021-04-22","1004155","56.19","583492",,"433065","24.23","0.08069873","0.08078473988668944","0.047590137",,"0.12329483","0.12331940390525387"
"Idaho","2021-04-23","1017413","56.93","587763",,"441364","24.7","0.07735598","0.07740348798591556","0.043750405",,"0.118713975","0.11865945484327245"
"Idaho","2021-04-24","1029611","57.61","591197",,"449914","25.18","0.07349777","0.07341160071458086","0.041707277",,"0.11204374","0.11219082620034371"
"Idaho","2021-04-25","1043295","58.38","595128",,"459853","25.73","0.07049525","0.07040706028814148","0.038982272",,"0.1095072","0.10952995007487387"
"Idaho","2021-04-26","1048785","58.69","596746",,"463848","25.96","0.06880045","0.06883989485902364","0.036931872",,"0.108427286","0.10845427346168468"
"Idaho","2021-04-27","1051044","58.81","597725",,"465169","26.03","0.06719279","0.06713847529107264","0.035990357",,"0.105799675","0.10577742933923151"
"Idaho","2021-04-28","1058965","59.26","600385",,"470312","26.32","0.065148234","0.06525253139552767","0.03423357",,"0.10363281","0.10356392850416007"
"Idaho","2021-04-29","1066942","59.7","602930",,"475681","26.62","0.06252718","0.06246664465099583","0.033313274",,"0.0984056","0.09863808663777962"
"Idaho","2021-04-30","1076561","60.24","605950",,"482267","26.99","0.05813563","0.05814160685871772","0.030942798",,"0.09267402","0.0927125413408163"
"Idaho","2021-05-01","1087190","60.84","610267",,"488810","27.35","0.055923104","0.05606665774323716","0.032256603",,"0.08645213","0.08617952269538232"
"Idaho","2021-05-02","1098931","61.49","613081",,"497882","27.86","0.053327203","0.053271697130298","0.030166626",,"0.082698226","0.08278276760013847"
"Idaho","2021-05-03","1101401","61.63","613819",,"499730","27.96","0.050168514","0.05009373092716363","0.02861011",,"0.07735729","0.07704156719848432"
"Idaho","2021-05-04","1102927","61.72","614283",,"500882","28.03","0.049363256","0.04948140147429214","0.027701735",,"0.07677424","0.07683444819998098"
"Idaho","2021-05-05","1108625","62.04","617604",,"503359","28.17","0.04689479","0.04691192905041075","0.028679967",,"0.07026613","0.07028875669809831"
"Idaho","2021-05-06","1116681","62.49","620577",,"508582","28.46","0.046618223","0.0467336964567302","0.029268742",,"0.069166064","0.06912092729048291"
"Idaho","2021-05-07","1125117","62.96","623037",,"514436","28.79","0.045102835","0.045152707245561974","0.028198719",,"0.06670368","0.0666914010940105"
