"state","date","cases","deaths","cases_weekly_change","deaths_weekly_change"
"Iowa","2021-02-22","333087","5374","0.010193348","0.026160002"
"Kansas","2021-02-22","294873","4643","0.015018463","0.05379033"
"Kentucky","2021-02-22","401579","4619","0.019818425","0.03472221"
"Louisiana","2021-02-22","424644","9477","0.010109544","0.01630032"
"Maine","2021-02-22","43594","658","0.021486998","0.013867497"
"Maryland","2021-02-22","377148","7732","0.014152169","0.02005279"
"Massachusetts","2021-02-22","570546","15853","0.020016074","0.021653652"
"Michigan","2021-02-22","637100","16334","0.012089133","0.013338327"
"Minnesota","2021-02-22","479659","6501","0.011433125","0.008532405"
"Mississippi","2021-02-22","290874","6553","0.010049343","0.013768554"
"Missouri","2021-02-22","521050","8167","0.010041237","0.036552906"
"Montana","2021-02-22","98929","1342","0.013876557","0.009781837"
"Nebraska","2021-02-22","199619","2171","0.0093951225","0.022128105"
"Nevada","2021-02-22","291198","4882","0.00842905","0.03388393"
"New Hampshire","2021-02-22","73665","1154","0.037286878","0.016740084"
"New Jersey","2021-02-22","769109","22874","0.029001951","0.01816082"
"New Mexico","2021-02-22","183023","3637","0.012513757","0.02740109"
"New York","2021-02-22","1598226","46454","0.033336878","0.019801497"
"North Carolina","2021-02-22","846084","10976","0.024696827","0.040872455"
"North Dakota","2021-02-22","99342","1468","0.0067800283","0.0047912598"
"Northern Mariana Islands","2021-02-22","143","2","0.06716418","0.0"
"Ohio","2021-02-22","955378","16874","0.014993668","0.029278994"
"Oklahoma","2021-02-22","419853","4203","0.013471842","0.04008913"
"Oregon","2021-02-22","153139","2166","0.017778397","0.013570428"
"Pennsylvania","2021-02-22","920025","23657","0.020837784","0.021591783"
"Puerto Rico","2021-02-22","132872","1983","0.010802388","0.032812476"
"Rhode Island","2021-02-22","123980","2466","0.018006802","0.05655527"
"South Carolina","2021-02-22","505589","8332","0.033886313","0.037092328"
"South Dakota","2021-02-22","111334","1863","0.00867939","0.010303736"
"Tennessee","2021-02-22","752816","11059","0.010287881","0.019638538"
"Texas","2021-02-22","2604710","42484","0.013855696","0.024105668"
"Utah","2021-02-22","367130","1853","0.014689803","0.03173721"
"Vermont","2021-02-22","14608","198","0.0538162","0.042105317"
"Virgin Islands","2021-02-22","2579","25","0.014555454","0.0"
"Virginia","2021-02-22","565270","7486","0.024897695","0.06698978"
"Washington","2021-02-22","338309","4924","0.021140695","0.039037824"
"West Virginia","2021-02-22","129854","2263","0.015364885","0.02305603"
"Wisconsin","2021-02-22","612713","6876","0.008350372","0.018214107"
"Wyoming","2021-02-22","53900","662","0.01437819","0.023183942"
"Alabama","2021-02-23","488973","9660","0.013440728","0.043534636"
"Alaska","2021-02-23","57371","279","0.015344024","0.010869622"
"Arizona","2021-02-23","811560","15651","0.014521003","0.044723272"
"Arkansas","2021-02-23","316593","5377","0.009785533","0.017022848"
"California","2021-02-23","3543293","49869","0.01256156","0.051068544"
"Colorado","2021-02-23","425155","6003","0.017876983","0.01196897"
"Connecticut","2021-02-23","276691","7572","0.021671057","0.016512275"
"Delaware","2021-02-23","85228","1379","0.022298455","0.06816423"
"District of Columbia","2021-02-23","39844","998","0.018220901","0.016293287"
"Florida","2021-02-23","1878525","30212","0.022450566","0.036325574"
"Georgia","2021-02-23","966131","16401","0.021994233","0.045248866"
"Guam","2021-02-23","8696","131","0.002998829","0.0"
"Hawaii","2021-02-23","27168","428","0.0130131245","0.011820316"
"Idaho","2021-02-23","170013","1842","0.011398196","0.018805265"
"Illinois","2021-02-23","1180421","22528","0.010730505","0.0148204565"
"Indiana","2021-02-23","660229","12450","0.009967685","0.017905354"
"Iowa","2021-02-23","333962","5400","0.011031747","0.026030779"
"Kansas","2021-02-23","294885","4643","0.014899015","0.05379033"
"Kentucky","2021-02-23","402943","4636","0.020550728","0.032286763"
"Louisiana","2021-02-23","426048","9503","0.013449311","0.019088507"
"Maine","2021-02-23","43736","660","0.022633791","0.01382494"
"Maryland","2021-02-23","377810","7762","0.014519215","0.019705772"
"Massachusetts","2021-02-23","571783","15883","0.019991994","0.020299315"
"Michigan","2021-02-23","638824","16371","0.013033509","0.014437914"
"Minnesota","2021-02-23","480159","6502","0.011523366","0.008374691"
"Mississippi","2021-02-23","291222","6577","0.008686781","0.011690497"
"Missouri","2021-02-23","521782","8284","0.009815931","0.050202847"
"Montana","2021-02-23","99161","1347","0.014341354","0.011261225"
"Nebraska","2021-02-23","199837","2172","0.009767413","0.020676732"
"Nevada","2021-02-23","291698","4903","0.009007454","0.03526187"
"New Hampshire","2021-02-23","73923","1155","0.038025737","0.016725302"
"New Jersey","2021-02-23","772267","22978","0.028229237","0.021380663"
"New Mexico","2021-02-23","183335","3646","0.012559295","0.026463985"
"New York","2021-02-23","1605149","46562","0.03333068","0.019241333"
"North Carolina","2021-02-23","847652","11007","0.023752809","0.03731978"
"North Dakota","2021-02-23","99446","1469","0.0064264536","0.0054757595"
"Northern Mariana Islands","2021-02-23","143","2","0.06716418","0.0"
"Ohio","2021-02-23","958153","16972","0.015755534","0.031544447"
"Oklahoma","2021-02-23","420212","4227","0.013096094","0.040876627"
"Oregon","2021-02-23","153645","2171","0.018359542","0.01543498"
"Pennsylvania","2021-02-23","922848","23749","0.020620346","0.025166154"
"Puerto Rico","2021-02-23","133091","1986","0.008784771","0.032224536"
"Rhode Island","2021-02-23","124262","2476","0.017940283","0.05631399"
"South Carolina","2021-02-23","506912","8357","0.033558726","0.037492275"
"South Dakota","2021-02-23","111546","1863","0.008617163","0.010303736"
"Tennessee","2021-02-23","754161","11108","0.010691762","0.022647738"
"Texas","2021-02-23","2614977","42728","0.016415954","0.02845037"
"Utah","2021-02-23","367846","1865","0.015010834","0.037840843"
"Vermont","2021-02-23","14691","199","0.055615425","0.04188478"
"Virgin Islands","2021-02-23","2589","25","0.01848936","0.0"
"Virginia","2021-02-23","567039","7658","0.024816155","0.088247776"
"Washington","2021-02-23","339051","4947","0.017605782","0.03558719"
"West Virginia","2021-02-23","130139","2274","0.015782475","0.026173234"
"Wisconsin","2021-02-23","613427","6914","0.008229494","0.017962337"
"Wyoming","2021-02-23","53944","671","0.011115074","0.013595223"
"Alabama","2021-02-24","490220","9744","0.014597416","0.042585015"
"Alaska","2021-02-24","57550","279","0.0175215","0.0072202682"
"Arizona","2021-02-24","812653","15693","0.013610363","0.04037392"
"Arkansas","2021-02-24","317396","5387","0.010197639","0.013928056"
"California","2021-02-24","3549145","50953","0.012418628","0.06369257"
"Colorado","2021-02-24","426281","6012","0.01780951","0.011269927"
"Connecticut","2021-02-24","278184","7595","0.025162458","0.015917659"
"Delaware","2021-02-24","85506","1402","0.023031592","0.06534958"
"District of Columbia","2021-02-24","39943","1001","0.019474268","0.016243696"
"Florida","2021-02-24","1885653","30339","0.022245288","0.035107493"
"Georgia","2021-02-24","969603","16532","0.02201283","0.047721624"
"Guam","2021-02-24","8698","131","0.0029981136","0.0"
"Hawaii","2021-02-24","27211","432","0.013596058","0.01886797"
"Idaho","2021-02-24","170351","1842","0.010967135","0.012644291"
"Illinois","2021-02-24","1182402","22575","0.010818601","0.015793681"
"Indiana","2021-02-24","661241","12467","0.010089636","0.017714262"
"Iowa","2021-02-24","334665","5415","0.011359692","0.02054274"
"Kansas","2021-02-24","295991","4724","0.014126301","0.04490161"
"Kentucky","2021-02-24","404242","4686","0.021416664","0.03879404"
"Louisiana","2021-02-24","426925","9528","0.014030337","0.014588475"
"Maine","2021-02-24","43900","677","0.023978353","0.03516817"
"Maryland","2021-02-24","378672","7789","0.014768481","0.020838737"
"Massachusetts","2021-02-24","573885","15945","0.021263957","0.02061069"
"Michigan","2021-02-24","640353","16380","0.01332581","0.014178634"
"Minnesota","2021-02-24","480913","6511","0.011496544","0.008206844"
"Mississippi","2021-02-24","291891","6605","0.008614421","0.0124156475"
"Missouri","2021-02-24","522611","8316","0.009295106","0.048808217"
"Montana","2021-02-24","99363","1349","0.013959885","0.010486841"
"Nebraska","2021-02-24","200260","2179","0.010317087","0.015377402"
"Nevada","2021-02-24","292100","4922","0.00910306","0.030569553"
"New Hampshire","2021-02-24","74258","1157","0.031862736","0.00783968"
"New Jersey","2021-02-24","775385","23035","0.02676332","0.019744158"
"New Mexico","2021-02-24","183781","3660","0.013505578","0.026936054"
"New York","2021-02-24","1611288","46680","0.03334129","0.019058228"
"North Carolina","2021-02-24","850960","11100","0.024103045","0.036221027"
"North Dakota","2021-02-24","99561","1470","0.006368041","0.00616014"
"Northern Mariana Islands","2021-02-24","143","2","0.059259295","0.0"
"Ohio","2021-02-24","959995","17048","0.015752673","0.0323987"
"Oklahoma","2021-02-24","421010","4264","0.012388825","0.042797804"
"Oregon","2021-02-24","154069","2204","0.018590927","0.02559328"
"Pennsylvania","2021-02-24","925662","23832","0.019748092","0.020205498"
"Puerto Rico","2021-02-24","133134","2007","0.008262515","0.03989637"
"Rhode Island","2021-02-24","124718","2487","0.018604994","0.05739796"
"South Carolina","2021-02-24","509044","8398","0.033866882","0.034618735"
"South Dakota","2021-02-24","111808","1864","0.010145903","0.010846019"
"Tennessee","2021-02-24","755637","11175","0.011403799","0.02598238"
"Texas","2021-02-24","2622573","43053","0.017593741","0.033685446"
"Utah","2021-02-24","368658","1879","0.014731407","0.04042077"
"Vermont","2021-02-24","14768","201","0.055158615","0.052356005"
"Virgin Islands","2021-02-24","2623","25","0.03064835","0.0"
"Virginia","2021-02-24","568946","7807","0.024035573","0.103462934"
"Washington","2021-02-24","339913","4988","0.016839027","0.0339967"
"West Virginia","2021-02-24","130382","2285","0.015396595","0.026966333"
"Wisconsin","2021-02-24","614271","6940","0.008337259","0.020138144"
"Wyoming","2021-02-24","53988","671","0.010065436","0.013595223"
"Alabama","2021-02-25","491110","9831","0.013925433","0.04318762"
"Alaska","2021-02-25","57735","279","0.017034292","0.0072202682"
"Arizona","2021-02-25","813898","15821","0.013372183","0.034457922"
"Arkansas","2021-02-25","318122","5397","0.011693597","0.013901949"
"California","2021-02-25","3554779","51385","0.011760831","0.063123226"
"Colorado","2021-02-25","427499","6019","0.017627","0.008883715"
"Connecticut","2021-02-25","279159","7614","0.026685953","0.015741706"
"Delaware","2021-02-25","85801","1406","0.023243308","0.06033182"
"District of Columbia","2021-02-25","40122","1005","0.020889997","0.013104796"
"Florida","2021-02-25","1892293","30477","0.023007035","0.034065127"
"Georgia","2021-02-25","972984","16663","0.021899223","0.047592163"
"Guam","2021-02-25","8699","131","0.002882123","0.0"
"Hawaii","2021-02-25","27247","432","0.012673736","0.016470551"
"Idaho","2021-02-25","170735","1855","0.011565089","0.014770269"
"Illinois","2021-02-25","1184374","22607","0.010828018","0.01390326"
"Indiana","2021-02-25","662332","12494","0.010582924","0.017343879"
"Iowa","2021-02-25","335222","5438","0.011221647","0.021988392"
"Kansas","2021-02-25","296047","4724","0.013991594","0.043747187"
"Kentucky","2021-02-25","405637","4722","0.02227068","0.040317297"
"Louisiana","2021-02-25","427689","9561","0.013851047","0.016478896"
"Maine","2021-02-25","44117","701","0.02383387","0.07022905"
"Maryland","2021-02-25","379648","7805","0.014700055","0.018796444"
"Massachusetts","2021-02-25","575993","15978","0.021307588","0.018615365"
"Michigan","2021-02-25","641925","16428","0.01388967","0.011389494"
"Minnesota","2021-02-25","481899","6518","0.011627793","0.0071074963"
"Mississippi","2021-02-25","292811","6613","0.011325121","0.01255548"
"Missouri","2021-02-25","523311","8355","0.00907433","0.033139586"
"Montana","2021-02-25","99566","1351","0.013796806","0.009716034"
"Nebraska","2021-02-25","200663","2183","0.010993481","0.0148768425"
"Nevada","2021-02-25","292689","4934","0.009404659","0.026419759"
"New Hampshire","2021-02-25","74568","1163","0.029958963","0.0113043785"
"New Jersey","2021-02-25","778960","23105","0.027042031","0.016900659"
"New Mexico","2021-02-25","184080","3673","0.01288116","0.02540481"
"New York","2021-02-25","1620181","46790","0.032698512","0.018125653"
"North Carolina","2021-02-25","854394","11162","0.023320675","0.03313589"
"North Dakota","2021-02-25","99651","1471","0.005925417","0.0040955544"
"Northern Mariana Islands","2021-02-25","143","2","0.059259295","0.0"
"Ohio","2021-02-25","962404","17128","0.015848875","0.031123996"
"Oklahoma","2021-02-25","422156","4302","0.013638258","0.046206236"
"Oregon","2021-02-25","154581","2214","0.01890409","0.027378201"
"Pennsylvania","2021-02-25","928029","23910","0.018655777","0.019529223"
"Puerto Rico","2021-02-25","133234","2016","0.008424044","0.039175272"
"Rhode Island","2021-02-25","125185","2496","0.018932223","0.054499388"
"South Carolina","2021-02-25","511546","8443","0.033334374","0.035315752"
"South Dakota","2021-02-25","111964","1872","0.009858251","0.0135355"
"Tennessee","2021-02-25","757505","11228","0.012427092","0.024078846"
"Texas","2021-02-25","2630384","43350","0.019693136","0.03797531"
"Utah","2021-02-25","369490","1890","0.013809562","0.04247105"
"Vermont","2021-02-25","14840","203","0.048837423","0.051813483"
"Virgin Islands","2021-02-25","2636","25","0.030492544","0.0"
"Virginia","2021-02-25","570982","7963","0.023455977","0.123131156"
"Washington","2021-02-25","340997","5015","0.016875505","0.030197263"
"West Virginia","2021-02-25","130813","2290","0.015944362","0.024150252"
"Wisconsin","2021-02-25","615233","6998","0.008486152","0.026099682"
"Wyoming","2021-02-25","54202","671","0.012534738","0.013595223"
"Alabama","2021-02-26","491849","9869","0.013678551","0.030920267"
"Alaska","2021-02-26","57846","279","0.015216112","0.0035971403"
"Arizona","2021-02-26","815345","15897","0.012804389","0.029665112"
"Arkansas","2021-02-26","318638","5407","0.012471676","0.0133059025"
"California","2021-02-26","3561681","51794","0.011453509","0.061483026"
"Colorado","2021-02-26","428475","6023","0.01696539","0.007190585"
"Connecticut","2021-02-26","279946","7622","0.025063992","0.013159633"
"Delaware","2021-02-26","86098","1418","0.022772312","0.05584514"
"District of Columbia","2021-02-26","40284","1009","0.020856023","0.016112804"
"Florida","2021-02-26","1898215","30623","0.022514343","0.03138995"
"Georgia","2021-02-26","976400","16682","0.021633863","0.03550589"
"Guam","2021-02-26","8703","131","0.0021879673","0.0"
"Hawaii","2021-02-26","27320","434","0.013277888","0.016393423"
"Idaho","2021-02-26","171071","1862","0.011751533","0.018042684"
"Illinois","2021-02-26","1186993","22675","0.011155963","0.013724923"
"Indiana","2021-02-26","663282","12531","0.010433674","0.016713977"
"Iowa","2021-02-26","335840","5463","0.012337685","0.023800611"
"Kansas","2021-02-26","296798","4735","0.0099669695","0.026224494"
"Kentucky","2021-02-26","406795","4746","0.020393014","0.04033315"
"Louisiana","2021-02-26","428592","9587","0.014930606","0.015572071"
"Maine","2021-02-26","44295","701","0.02477789","0.068597555"
"Maryland","2021-02-26","380618","7838","0.014559269","0.020971775"
"Massachusetts","2021-02-26","577980","16024","0.0215379","0.018949509"
"Michigan","2021-02-26","643197","16429","0.013644576","0.01008296"
"Minnesota","2021-02-26","483046","6530","0.011922002","0.0077160597"
"Mississippi","2021-02-26","293542","6638","0.012590885","0.015916705"
"Missouri","2021-02-26","523958","8371","0.008695841","0.028378367"
